formula,pred_stability,pred_bandgap,non_metal_confidence,promise_score
CaSn4As7,0.11720293656044126,0.0,0.34751261051186555,0.0
Ca(Sn2As3)2,0.09699525018867905,2.6484854177430583,0.5227401036937623,0.0
Ca(SnAs2)3,0.11609702232891249,0.0,0.2680974013234281,0.0
CaSn3As5,0.07269881924526762,2.6653656649836464,0.5589140043331612,0.0
CaSn3As4,0.18194462972374553,2.299302006581576,0.5758826306372039,0.0
Ca(SnAs2)2,0.12167568728185814,0.0,0.45889606256338134,0.0
CaSn2As3,0.2571976838362894,2.074841183063004,0.6265972814911858,0.0
CaSnAs3,0.07517393711760827,0.0,0.4018959387592693,0.0
Sn6As11Pb,0.15974510335134873,0.0,0.2101710819955428,0.0
CaSnAs,0.2384345840880172,2.418865859976155,0.6605715889421809,0.0
Sn10As16Pb,0.1422264603782086,0.0,0.36778245587557,0.0
Sn9As16Pb,0.15975601846165435,0.0,0.2330742395408696,0.0
Sn9As15Pb,0.1587575000856159,0.0,0.17331113674662435,0.0
Sn9As14Pb,0.13924544052385968,0.0,0.32148035710241585,0.0
Sn8As14Pb,0.15981113715244577,0.0,0.162556264951342,0.0
Sn8As13Pb,0.1413272553392081,0.0,0.3032103350809534,0.0
Sn7As13Pb,0.1596754190300511,0.0,0.1803219142906619,0.0
Sn7As12Pb,0.14733506025368487,0.0,0.22446006119476136,0.0
Sn7As11Pb,0.13856720170857773,0.0,0.3691198584753783,0.0
CaSnAs2,0.4598633494012063,2.239575515540635,0.792584789492424,0.0
Sn8BiAs15,0.1532165573904475,0.0,0.24496964483983907,0.0
Sn8BiAs14,0.15397796212160553,0.0,0.24142751079422475,0.0
Sn8BiAs13,0.13549408030836804,0.0,0.41639354092182956,0.0
Sn7BiAs13,0.15361855073721276,0.0,0.2650844335871182,0.0
Sn7BiAs12,0.14096969843137527,0.0,0.3218242468998743,0.0
Sn6BiAs12,0.15329512000783382,0.0,0.24496964483983907,0.0
Sn6BiAs11,0.1533797415290388,0.0,0.24748909453852952,0.0
Sn6BiAs10,0.13284283189758547,0.0,0.36598641241355545,0.0
Sn5BiAs10,0.15325689570448708,0.0,0.2650844335871182,0.0
TiSn5As8,0.12519860069562536,0.0,0.35317057410872577,0.0
Sn5BiAs8,0.12986362237481414,0.0,0.4294291701734586,0.0
Sn4BiAs8,0.15412589250215908,0.0,0.266090242551969,0.0
Sn4BiAs7,0.12874330571245998,0.0,0.38479042511271133,0.0
Sn3BiAs7,0.15265265456420257,0.0,0.27625019396258743,0.0
Sn3BiAs6,0.14014989347441167,0.0,0.27837029208968944,0.0
Sn3BiAs5,0.12091496164967254,2.337345507344595,0.5940366962136256,0.0
Sn2BiAs5,0.15596973244050222,0.0,0.3050570219996287,0.0
Sn2BiAs4,0.1717614389198341,0.0,0.4494939494352128,0.0
Sn2BiAs3,0.3036853597214014,1.854688244951865,0.6047520783603307,0.0
SnBiAs3,0.1248153949179302,0.0,0.3665956828583772,0.0
Sn5BiAs9,0.14095860527242202,0.0,0.3158165953313147,0.0
LaSnAs3,0.11597368127859303,0.0,0.2732106798161653,0.0
LaSnAs2,0.4945514327150316,2.0979388623634136,0.7682576022087017,0.0
LaSnAs,0.27806292758961093,2.304005451228235,0.5998508424728892,0.0
Sn16As11,0.12857775929571982,0.0,0.305417177622883,0.0
Sn15As11,0.12053960870886446,0.0,0.2822354399048599,0.0
Sn14As11,0.12040005107940456,0.0,0.3437106754084136,0.0
Sn13As10,0.12040005107940456,0.0,0.43801958613527914,0.0
Sn13As9,0.12789519714543074,0.0,0.30040268163033046,0.0
Sn11As8,0.12287451698403291,0.0,0.29641834497118713,0.0
Sn9BiAs15,0.15265939756959007,0.0,0.2558066205094951,0.0
Sn9As7,0.12040005107940456,0.0,0.3437106754084136,0.0
Sn7As6,0.11717128305482523,0.0,0.42067199916685283,0.0
Sn7As5,0.12234602965051158,0.0,0.30040268163033046,0.0
Sn6As5,0.11868153898171159,0.0,0.42067199916685283,0.0
Sn5As4,0.11982319326216938,0.0,0.3186579784248552,0.0
Sn5As3,0.11566251073335398,0.0,0.20722915689732158,0.0
Sn3As2,0.1264998216761585,0.0,0.2622140912852887,0.0
Sn2As,0.10868319322960024,0.0,0.07208377798462884,0.0
Sn10BiAs16,0.13612835786218283,0.0,0.40844046000319756,0.0
Sn9BiAs16,0.15365791594562853,0.0,0.2650844335871182,0.0
Sn10As7,0.12612837914453837,0.0,0.30040268163033046,0.0
Y(SnAs2)2,0.16643863495865616,0.0,0.34034609270670335,0.0
YSn2As3,0.295477556964793,1.51164449468805,0.5569859038310112,0.0
YSnAs3,0.11975091793327941,0.0,0.396365494214612,0.0
YSnAs2,0.507626058426727,1.234224354916473,0.8426488421006244,0.0
YSnAs,0.2759012446660141,1.3290088876843447,0.7666930935830653,0.0
Sn10As16Au,0.1358383717213293,0.0,0.439431383751379,0.0
Sn9As16Au,0.15336792980477498,0.0,0.29054035988211513,0.0
Sn9As15Au,0.15236941142873653,0.0,0.2807119122327858,0.0
Sn9As14Au,0.13288997024113158,0.0,0.468648665020273,0.0
SnBiAs2,0.503647188592066,1.8020100520263351,0.8362794409432361,0.0
Sn8As13Au,0.13520409416751453,0.0,0.44753138777317913,0.0
Sn7As13Au,0.1533285645963592,0.0,0.29054035988211513,0.0
Sn7As12Au,0.14067971229052173,0.0,0.3501329681529701,0.0
Sn7As11Au,0.1319118537454144,0.0,0.44868486515547723,0.0
Sn6As11Au,0.15311038008325598,0.0,0.27188043958716146,0.0
Sn6As10Au,0.13257347045180265,0.0,0.3959119651549674,0.0
Sn6As9Au,0.1270498308976544,2.221609226801724,0.5656261277111516,0.0
Sn5As9Au,0.14043939536686903,0.0,0.34386481248728384,0.0
Sn5As8Au,0.1293247611420389,0.0,0.460772188063558,0.0
Sn4As8Au,0.1536066825966061,0.0,0.2916044316499993,0.0
Sn8As14Au,0.15368797598075198,0.0,0.26543217544247755,0.0
SnBiAs,0.2954667282888329,2.058787188491485,0.6524197580204049,0.0
Y(Sn5As8)2,0.13373762291111607,0.0,0.3507944676269771,0.0
YSn9As16,0.1512671809945618,0.0,0.2351450608477813,0.0
Y(Sn3As5)3,0.15026866261852329,0.0,0.2265920288762867,0.0
YSn8As15,0.15082582243938075,0.0,0.21663242361480273,0.0
Y(Sn4As7)2,0.1516240680109305,0.0,0.2133842312733143,0.0
YSn8As13,0.13314018619769305,0.0,0.35830495253420147,0.0
YSn7As13,0.15126465662653774,0.0,0.21516989584584212,0.0
YSn7As12,0.1423051036048496,0.0,0.26507941010604275,0.0
YSn2As5,0.15015900382026914,0.0,0.27191310162153126,0.0
YSn6As11,0.15164518958461706,0.0,0.1999861248536755,0.0
Y(Sn3As5)2,0.13148479609289052,0.0,0.2871712245380378,0.0
Y(SnAs2)5,0.15086584971458422,0.0,0.2362566874841645,0.0
YSn5As9,0.13827877916024386,0.0,0.26584478265637657,0.0
YSn5As8,0.12719632618105062,0.0,0.3515392043944391,0.0
Y(SnAs2)4,0.15149929855170163,0.0,0.22144005663563326,0.0
YSn4As7,0.12711846162626725,0.0,0.3105896767380022,0.0
Y(Sn2As3)2,0.11610619727794588,0.0,0.4436987058309062,0.0
Y(SnAs2)3,0.13865489519227367,0.0,0.21357763471419522,0.0
YSn3As5,0.11875584274284487,0.0,0.4549003666525344,0.0
YSn7As11,0.1335455658884134,0.0,0.33345041970952294,0.0
Sn6SbAs11,0.15354756888823193,0.0,0.2167793436645844,0.0
Sn6SbAs10,0.13715222960415657,0.0,0.326961592830865,0.0
Sn6SbAs9,0.13105071652456723,0.0,0.4911499409870216,0.0
Sn5SbAs9,0.1440893642714507,0.0,0.2797806581283434,0.0
Sn5SbAs8,0.1316124410918094,0.0,0.38777703678224096,0.0
Sn4SbAs8,0.15436872557668632,0.0,0.2219854202453997,0.0
Sn4SbAs7,0.13110276050850095,0.0,0.329853630293092,0.0
Sn4SbAs6,0.12055789591385392,2.494996172414338,0.5276036588458838,0.0
Sn3SbAs6,0.14114485859272374,0.0,0.2936224636556639,0.0
LaSn2As3,0.2967379141636759,0.0,0.44438327279934664,0.0
Sn2SbAs5,0.15647604351602712,0.0,0.2943893017682585,0.0
Sn2SbAs4,0.17327938351649141,0.0,0.4533815363444932,0.0
Sn2SbAs3,0.30318981531123185,1.9471017810370614,0.5692886634141452,0.0
SnSbAs3,0.12489833583912636,0.0,0.34547033649083014,0.0
SnSbAs2,0.5025936955639343,2.0440877361345713,0.7931749798854137,0.0
SnSbAs,0.2739701464266832,2.1623786930808286,0.6343838828300321,0.0
Ta(Sn5As8)2,0.1361172322626132,0.0,0.40844046000319756,0.0
TaSn9As16,0.1536467903460589,0.0,0.2650844335871182,0.0
Ta(Sn3As5)3,0.15264827197002045,0.0,0.2558066205094951,0.0
TaSn8As15,0.1532054317908779,0.0,0.24496964483983907,0.0
Sn3SbAs5,0.12251288861158319,2.4812033939495897,0.5104240987000551,0.0
Ti(SnAs2)4,0.1488395339075289,0.0,0.20825080302374566,0.0
TiSn4As7,0.12520589160591267,0.0,0.31212248203830706,0.0
Ti(Sn2As3)2,0.11437687565137453,0.0,0.4827066388568638,0.0
Ti(SnAs2)3,0.1356225343311203,0.0,0.2443463042577213,0.0
TiSn3As5,0.06935208984058785,0.0,0.42754842663129644,0.0
TiSn2As5,0.10029365803863477,0.0,0.20328968804214365,0.0
Ti(SnAs2)2,0.11563835241374054,0.0,0.3174837387291979,0.0
TiSn2As3,0.2029387823401086,0.0,0.4127439040584219,0.0
TiSnAs3,0.07567928219925626,1.9392231202795915,0.5144885713605999,0.0
Sn7SbAs11,0.13236966724546104,0.0,0.3762684026217398,0.0
TiSnAs,0.2343689516729828,1.9590604314481894,0.6294830592477103,0.0
TiSn,0.1058761217681275,2.0397518231403335,0.5030741243419989,0.0
Sn10SbAs16,0.13629618522137593,0.0,0.34843114357322424,0.0
Sn9SbAs16,0.15382574330482165,0.0,0.21836268190901487,0.0
Sn9SbAs15,0.1528272249287832,0.0,0.2102522797175067,0.0
Sn9SbAs14,0.13334778374117823,0.0,0.3756525321987987,0.0
Sn8SbAs14,0.15414578948079866,0.0,0.19775338132089948,0.0
Sn8SbAs13,0.13566190766756117,0.0,0.3559187699257803,0.0
Sn7SbAs13,0.15378637809640588,0.0,0.21836268190901487,0.0
Sn7SbAs12,0.1411375257905684,0.0,0.28538874932926994,0.0
TiSnAs2,0.44454964000572716,1.7567208526213365,0.8702844316749452,0.0
LaSn9As16,0.14475056715552417,0.0,0.24401438759766947,0.0
La(Sn3As5)3,0.14432807312959534,0.0,0.23523796872356906,0.0
LaSn9As14,0.12484863194199049,0.0,0.4100873903817528,0.0
La(Sn4As7)2,0.14507061333150126,0.0,0.22167065223979554,0.0
LaSn8As13,0.12716275586837342,0.0,0.38967370460670325,0.0
LaSn7As13,0.14471120194710838,0.0,0.24401438759766947,0.0
LaSn7As12,0.13263837399138065,0.0,0.30818841708700173,0.0
LaSn7As11,0.1262961659307631,0.0,0.40224170675888005,0.0
LaSn6As11,0.14694141232739705,0.0,0.23590726635400816,0.0
Ta(Sn4As7)2,0.1539668365220359,0.0,0.24142751079422475,0.0
La(Sn2As3)3,0.12141351838793228,2.2595810778231287,0.5435991289139697,0.0
LaSn5As9,0.1348075202986146,0.0,0.3240315780145633,0.0
LaSn5As8,0.12364951696981165,0.0,0.40988394983234067,0.0
La(SnAs2)4,0.1479748075283516,0.0,0.25071262821754026,0.0
LaSn4As7,0.12317800528196363,0.0,0.3659737405616116,0.0
La(Sn2As3)2,0.11230526469447186,2.339566395595797,0.5427665672862089,0.0
La(SnAs2)3,0.13471751698256654,0.0,0.2828382581585642,0.0
LaSn3As5,0.11474411469592594,0.0,0.48514718427812087,0.0
LaSn2As5,0.14948271085758483,0.0,0.18658081980732666,0.0
La(SnAs2)2,0.16515421955320211,0.0,0.27431563420163474,0.0
La(Sn3As5)2,0.12698052704605334,0.0,0.3747915290359627,0.0
TaSn8As13,0.13548295470879845,0.0,0.41639354092182956,0.0
TaSn7As13,0.15360742513764314,0.0,0.2650844335871182,0.0
TaSn7As12,0.11152180866075703,0.0,0.28554197113332025,0.0
TaSn7As11,0.10277790534503999,0.0,0.37644471374699484,0.0
TaSn6As11,0.10629780989814772,0.0,0.21690691064940004,0.0
Ta(Sn3As5)2,0.08573730470423413,0.0,0.3420221511555299,0.0
Ta(SnAs2)5,0.1061513685111359,0.0,0.24517220261652928,0.0
TaSn5As9,0.09356429795679534,0.0,0.29361605326774576,0.0
TaSn5As8,0.0824496637319651,0.0,0.4039575516337598,0.0
Ta(SnAs2)4,0.10673158518653256,0.0,0.2461277618073625,0.0
La(Sn5As8)2,0.1277970334221882,0.0,0.38189701263122944,0.0
Ta(Sn2As3)2,0.01881310653596144,2.457427313382387,0.5366661457088788,0.0
Ta(SnAs2)3,0.041289546836274865,0.0,0.2084721801246301,0.0
TaSn3As5,0.021538982114801916,0.0,0.4658327332818426,0.0
TaSn2As5,0.056466355010745865,0.0,0.2611578319404012,0.0
Ta(SnAs2)2,0.0721812328103358,0.0,0.3754023922323372,0.0
TaSn2As3,0.2213444928129902,1.914158793376726,0.5564481055091546,0.0
TaSnAs3,0.025652632122884732,0.0,0.32479559792713075,0.0
TaSnAs2,0.42027012084919385,2.0385686613538665,0.7391697404665288,0.0
TaSnAs,0.20718619170399197,0.0,0.21660411089283826,0.0
TaSn,0.04248542782961197,0.0,0.11553724383274344,0.0
TaSn4As7,0.08194912367645503,0.0,0.360294599341636,0.0
